# kind,quest_id,creature_entry,display_id,x,y,z,orientation
objective,2399,0,0,9502,718,0,0
objective,2438,0,0,9807,351,0,0
objective,2458,0,0,1238,-2984,0,0
objective,2459,0,0,10054,226,0,0
objective,2460,0,0,1771,-4284,0,0
objective,2478,0,0,1225,-2929,0,0
objective,2479,0,0,-9,-905,0,0
objective,2480,0,0,-9,-905,0,0
objective,2498,0,0,9507,714,0,0
objective,2499,0,0,9282,1078,0,0
objective,2518,0,0,10979,1366,0,0
objective,2519,0,0,9632,2550,0,0
objective,2520,0,0,9632,2550,0,0
objective,2541,0,0,9251,900,0,0
objective,2561,0,0,9741,1526,0,0
objective,2607,0,0,-8806,332,0,0
objective,2608,0,0,-8806,332,0,0
objective,2609,0,0,-8692,844,0,0
objective,2745,0,0,-8408,451,0,0
objective,2746,0,0,-8763,812,0,0
objective,2842,0,0,-14465,460,0,0
objective,2843,0,0,-14465,394,0,0
objective,2904,0,0,-14465,460,0,0
objective,2922,0,0,-4927,824,0,0
objective,2923,0,0,-4835,-1263,0,0
objective,2926,0,0,-5498,-458,0,0
objective,2927,0,0,-5498,-458,0,0
objective,2928,0,0,-8391,635,0,0
objective,2962,0,0,-5498,-458,0,0
objective,2983,0,0,265,-3037,0,0
objective,2984,0,0,265,-3037,0,0
objective,2985,0,0,-1345,-4048,0,0
objective,2986,0,0,-1345,-4048,0,0
objective,2997,0,0,-4634,-932,0,0
objective,2998,0,0,-8546,846,0,0
objective,2999,0,0,-4634,-932,0,0
objective,3000,0,0,-4634,-932,0,0
objective,3065,0,0,-639,-4230,0,0
objective,3082,0,0,-635,-4228,0,0
objective,3083,0,0,-589,-4145,0,0
objective,3084,0,0,-624,-4204,0,0
objective,3085,0,0,-617,-4202,0,0
objective,3086,0,0,-625,-4210,0,0
objective,3087,0,0,-635,-4228,0,0
objective,3088,0,0,-589,-4145,0,0
objective,3089,0,0,-624,-4204,0,0
objective,3090,0,0,-607,-4112,0,0
objective,3091,0,0,-2880,-213,0,0
objective,3092,0,0,-2865,-226,0,0
objective,3093,0,0,-2874,-265,0,0
objective,3094,0,0,-2874,-269,0,0
objective,3095,0,0,1861,1558,0,0
objective,3096,0,0,1860,1563,0,0
objective,3097,0,0,1848,1628,0,0
objective,3098,0,0,1847,1636,0,0
objective,3099,0,0,1839,1637,0,0
objective,3100,0,0,-8918,-208,0,0
objective,3101,0,0,-8915,-215,0,0
objective,3102,0,0,-8863,-211,0,0
objective,3103,0,0,-8854,-193,0,0
objective,3104,0,0,-8852,-188,0,0
objective,3105,0,0,-8927,-196,0,0
objective,3106,0,0,-6085,382,0,0
objective,3107,0,0,-6121,382,0,0
objective,3108,0,0,-6092,365,0,0
objective,3109,0,0,-6094,405,0,0
objective,3110,0,0,-6057,394,0,0
objective,3111,0,0,-6056,388,0,0
objective,3112,0,0,-6085,382,0,0
objective,3113,0,0,-6094,405,0,0
objective,3114,0,0,-6056,388,0,0
objective,3115,0,0,-6049,391,0,0
objective,3116,0,0,10527,778,0,0
objective,3117,0,0,10458,828,0,0
objective,3118,0,0,10519,778,0,0
objective,3119,0,0,10459,802,0,0
objective,3120,0,0,10464,830,0,0
objective,3221,0,0,522,1652,0,0
objective,3241,0,0,-545,-2673,0,0
objective,3261,0,0,-2383,-1923,0,0
objective,3281,0,0,-2027,-3258,0,0
objective,3301,0,0,491,1648,0,0
objective,3361,0,0,-6375,774,0,0
objective,3364,0,0,-6056,385,0,0
objective,3365,0,0,-6371,572,0,0
objective,3366,0,0,151,263,0,0
objective,3369,0,0,-1049,-304,0,0
objective,3370,0,0,10179,2564,0,0
objective,3376,0,0,-2933,-1276,0,0
objective,3513,0,0,1246,-2253,0,0
objective,3514,0,0,2366,1795,0,0
objective,3519,0,0,10407,714,0,0
objective,3521,0,0,10380,495,0,0
objective,3522,0,0,10712,1035,0,0
objective,3524,0,0,6110,560,0,0
objective,3526,0,0,-7132,-3840,0,0
objective,3629,0,0,-7132,-3840,0,0
objective,3630,0,0,-4835,-1263,0,0
objective,3632,0,0,-4835,-1263,0,0
objective,3633,0,0,-7132,-3840,0,0
objective,3634,0,0,-4835,-1263,0,0
objective,3635,0,0,-14417,411,0,0
objective,3637,0,0,-14417,411,0,0
objective,3639,0,0,-7132,-3840,0,0
objective,3641,0,0,-4835,-1263,0,0
objective,3643,0,0,-14417,411,0,0
objective,3681,0,0,-8546,846,0,0
objective,3741,0,0,-9364,-2397,0,0
objective,3765,0,0,6454,431,0,0
objective,3861,0,0,-10129,1055,0,0
objective,3901,0,0,1897,1473,0,0
objective,3902,0,0,1903,1488,0,0
objective,3903,0,0,-8850,-224,0,0
objective,3904,0,0,-9075,-380,0,0
objective,3905,0,0,-8902,-182,0,0
objective,3921,0,0,858,-2348,0,0
objective,3922,0,0,1127,-3185,0,0
objective,3923,0,0,2046,-4754,0,0
objective,3924,0,0,1334,-3456,0,0
objective,4021,0,0,-307,-1972,0,0
objective,4161,0,0,9652,1049,0,0
objective,4181,0,0,-7132,-3840,0,0
objective,4402,0,0,-490,-4464,0,0
objective,4495,0,0,10712,1035,0,0
objective,4641,0,0,-600,-4186,0,0
objective,4681,0,0,6311,857,0,0
objective,4722,0,0,6311,857,0,0
objective,4723,0,0,6110,560,0,0
objective,4725,0,0,6342,543,0,0
objective,4727,0,0,6311,857,0,0
objective,4728,0,0,6110,560,0,0
objective,4730,0,0,6110,560,0,0
objective,4731,0,0,6342,543,0,0
objective,4732,0,0,6311,857,0,0
objective,4733,0,0,6110,560,0,0
objective,4740,0,0,4993,617,0,0
objective,4761,0,0,6581,492,0,0
objective,4762,0,0,6581,492,0,0
objective,4763,0,0,6807,-376,0,0
objective,4811,0,0,6208,-221,0,0
objective,4812,0,0,6208,-158,0,0
objective,4813,0,0,6439,473,0,0
objective,4905,0,0,-4907,-1368,0,0
objective,4921,0,0,-1787,-2376,0,0
objective,5041,0,0,-48,-3403,0,0
objective,5042,0,0,-2392,-1891,0,0
objective,5043,0,0,-2392,-1891,0,0
objective,5044,0,0,-2392,-1891,0,0
objective,5045,0,0,-2392,-1891,0,0
objective,5046,0,0,-2392,-1891,0,0
objective,5052,0,0,-2392,-1891,0,0
objective,5061,0,0,10179,2564,0,0
objective,5101,0,0,-9954,926,0,0
objective,5147,0,0,-4754,-2109,0,0
objective,5261,0,0,-8869,-163,0,0
objective,5321,0,0,5001,34,0,0
objective,5441,0,0,-226,-4282,0,0
objective,5481,0,0,2100,477,0,0
objective,5482,0,0,2613,375,0,0
objective,5502,0,0,2038,-4673,0,0
objective,5541,0,0,-5747,-371,0,0
objective,5545,0,0,-9351,-1421,0,0
objective,5621,0,0,9676,900,0,0
objective,5622,0,0,9905,985,0,0
objective,5623,0,0,-9461,33,0,0
objective,5624,0,0,-9515,-136,0,0
objective,5625,0,0,-5669,-454,0,0
objective,5626,0,0,-5591,-530,0,0
objective,5627,0,0,9665,2520,0,0
objective,5628,0,0,9665,2520,0,0
objective,5629,0,0,9665,2520,0,0
objective,5630,0,0,9665,2520,0,0
objective,5631,0,0,9665,2520,0,0
objective,5632,0,0,9665,2520,0,0
objective,5633,0,0,9665,2520,0,0
objective,5634,0,0,-8512,862,0,0
objective,5635,0,0,-8512,862,0,0
objective,5636,0,0,-8512,862,0,0
objective,5637,0,0,-8512,862,0,0
objective,5638,0,0,-8512,862,0,0
objective,5639,0,0,-8512,862,0,0
objective,5640,0,0,-8512,862,0,0
objective,5641,0,0,-4612,-909,0,0
objective,5642,0,0,1452,-4180,0,0
objective,5643,0,0,1452,-4180,0,0
objective,5644,0,0,1768,401,0,0
objective,5645,0,0,-4612,-909,0,0
objective,5646,0,0,1768,401,0,0
objective,5647,0,0,-4612,-909,0,0
objective,5648,0,0,171,-4770,0,0
objective,5649,0,0,295,-4831,0,0
objective,5650,0,0,2437,359,0,0
objective,5651,0,0,2265,251,0,0
objective,5652,0,0,1452,-4180,0,0
objective,5653,0,0,1452,-4180,0,0
objective,5654,0,0,1452,-4180,0,0
objective,5655,0,0,1452,-4180,0,0
objective,5656,0,0,1452,-4180,0,0
objective,5657,0,0,1452,-4180,0,0
objective,5658,0,0,1768,401,0,0
objective,5659,0,0,1768,401,0,0
objective,5660,0,0,1768,401,0,0
objective,5661,0,0,1768,401,0,0
objective,5662,0,0,1768,401,0,0
objective,5663,0,0,1768,401,0,0
objective,5665,0,0,9665,2520,0,0
objective,5666,0,0,9665,2520,0,0
objective,5667,0,0,9665,2520,0,0
objective,5669,0,0,-8512,862,0,0
objective,5670,0,0,-8512,862,0,0
objective,5671,0,0,-8512,862,0,0
objective,5672,0,0,9665,2520,0,0
objective,5673,0,0,9665,2520,0,0
objective,5674,0,0,9665,2520,0,0
objective,5675,0,0,9665,2520,0,0
objective,5676,0,0,-8512,862,0,0
objective,5677,0,0,-8512,862,0,0
objective,5678,0,0,-8512,862,0,0
objective,5679,0,0,1768,401,0,0
objective,5680,0,0,1452,-4180,0,0
objective,5689,0,0,1452,-4180,0,0
objective,5690,0,0,1452,-4180,0,0
objective,5692,0,0,1768,401,0,0
objective,5693,0,0,1768,401,0,0
objective,5713,0,0,3261,166,0,0
objective,5722,0,0,1805,-4403,0,0
objective,5723,0,0,-1055,-215,0,0
objective,5724,0,0,-1055,-215,0,0
objective,5725,0,0,1288,334,0,0
objective,5726,0,0,877,-4230,0,0
objective,5727,0,0,1929,-4159,0,0
objective,5728,0,0,1928,-4158,0,0
objective,5729,0,0,1801,-4375,0,0
objective,5730,0,0,1924,-4160,0,0
objective,5761,0,0,1801,-4375,0,0
objective,5805,0,0,-9479,53,0,0
objective,5841,0,0,-5581,-541,0,0
objective,5842,0,0,9840,946,0,0
objective,5843,0,0,350,-4676,0,0
objective,5844,0,0,-2328,-382,0,0
objective,5847,0,0,2286,248,0,0
objective,5921,0,0,8020,-2679,0,0
objective,5922,0,0,8020,-2679,0,0
objective,5923,0,0,10179,2564,0,0
objective,5924,0,0,10179,2564,0,0
objective,5925,0,0,10179,2564,0,0
objective,5926,0,0,-1039,-282,0,0
objective,5927,0,0,-1039,-282,0,0
objective,5928,0,0,-1039,-282,0,0
objective,5929,0,0,8020,-2679,0,0
objective,5930,0,0,8020,-2679,0,0
objective,5931,0,0,10179,2564,0,0
objective,5932,0,0,-1039,-282,0,0
objective,6001,0,0,10179,2564,0,0
objective,6002,0,0,-1039,-282,0,0
objective,6061,0,0,-2180,-409,0,0
objective,6062,0,0,275,-4704,0,0
objective,6063,0,0,9812,929,0,0
objective,6064,0,0,-5619,-454,0,0
objective,6065,0,0,-2180,-409,0,0
objective,6066,0,0,-2180,-409,0,0
objective,6067,0,0,-2180,-409,0,0
objective,6068,0,0,275,-4704,0,0
objective,6069,0,0,275,-4704,0,0
objective,6070,0,0,275,-4704,0,0
objective,6071,0,0,9812,929,0,0
objective,6072,0,0,9812,929,0,0
objective,6073,0,0,9812,929,0,0
objective,6074,0,0,-5619,-454,0,0
objective,6075,0,0,-5619,-454,0,0
objective,6076,0,0,-5619,-454,0,0
objective,6081,0,0,2101,-4607,0,0
objective,6082,0,0,275,-4704,0,0
objective,6083,0,0,275,-4704,0,0
objective,6084,0,0,-5619,-454,0,0
objective,6085,0,0,-5619,-454,0,0
objective,6086,0,0,-5022,-1274,0,0
objective,6087,0,0,-2180,-409,0,0
objective,6088,0,0,-2180,-409,0,0
objective,6089,0,0,-1475,-81,0,0
objective,6101,0,0,9812,929,0,0
objective,6102,0,0,9812,929,0,0
objective,6103,0,0,10178,2511,0,0
objective,6121,0,0,8020,-2679,0,0
objective,6122,0,0,6558,473,0,0
objective,6123,0,0,6143,-67,0,0
objective,6124,0,0,6645,-209,0,0
objective,6125,0,0,10179,2564,0,0
objective,6126,0,0,8020,-2679,0,0
objective,6127,0,0,-544,-2672,0,0
objective,6128,0,0,-1084,-3085,0,0
objective,6129,0,0,-745,-3284,0,0
objective,6130,0,0,-1039,-282,0,0
objective,6181,0,0,-10628,1037,0,0
objective,6261,0,0,-8836,490,0,0
objective,6281,0,0,-8702,382,0,0
objective,6282,0,0,824,1516,0,0
objective,6283,0,0,889,1743,0,0
objective,6284,0,0,512,709,0,0
objective,6285,0,0,-10501,1022,0,0
objective,6301,0,0,1749,883,0,0
objective,6321,0,0,474,1534,0,0
objective,6322,0,0,1567,266,0,0
objective,6323,0,0,1610,283,0,0
objective,6324,0,0,500,1626,0,0
objective,6341,0,0,8641,841,0,0
objective,6342,0,0,6400,533,0,0
objective,6343,0,0,8694,950,0,0
objective,6344,0,0,8694,950,0,0
objective,6361,0,0,-437,-2596,0,0
objective,6362,0,0,-1239,39,0,0
objective,6363,0,0,-1197,26,0,0
objective,6364,0,0,-350,-2567,0,0
objective,6365,0,0,-437,-2596,0,0
objective,6381,0,0,761,1400,0,0
objective,6382,0,0,2311,-2555,0,0
objective,6383,0,0,2311,-2555,0,0
objective,6384,0,0,1634,-4439,0,0
objective,6385,0,0,1676,-4313,0,0
objective,6386,0,0,-404,-2709,0,0
objective,6387,0,0,-5425,-2930,0,0
objective,6388,0,0,-4821,-1152,0,0
objective,6391,0,0,-4708,-1121,0,0
objective,6392,0,0,-5351,-3022,0,0
objective,6393,0,0,585,1450,0,0
objective,6394,0,0,-88,-4275,0,0
objective,6395,0,0,1877,1625,0,0
objective,6401,0,0,1016,928,0,0
objective,6421,0,0,-49,247,0,0
objective,6442,0,0,4118,1214,0,0
objective,6461,0,0,583,281,0,0
objective,6462,0,0,3361,-770,0,0
objective,6481,0,0,2,430,0,0
objective,6482,0,0,2331,-2574,0,0
objective,6503,0,0,2016,-2767,0,0
objective,6523,0,0,-45,-295,0,0
objective,6541,0,0,1246,-2253,0,0
objective,6542,0,0,1246,-2253,0,0
objective,6543,0,0,1246,-2253,0,0
objective,6544,0,0,2272,-2511,0,0
objective,6545,0,0,3358,995,0,0
objective,6546,0,0,2838,-3761,0,0
objective,6547,0,0,2051,-2397,0,0
objective,6548,0,0,193,-907,0,0
objective,6561,0,0,-1088,-225,0,0
objective,6562,0,0,3355,1033,0,0
objective,6563,0,0,4257,741,0,0
objective,6564,0,0,3355,1033,0,0
objective,6565,0,0,3355,1033,0,0
objective,6629,0,0,113,-351,0,0
objective,6641,0,0,3358,995,0,0
objective,6661,0,0,-42,-35,0,0
objective,6662,0,0,-4838,-1318,0,0
objective,6710,0,0,0,-1595,0,0
objective,6711,0,0,0,-1595,0,0
objective,6721,0,0,9812,929,0,0
objective,6722,0,0,9812,929,0,0
objective,6846,0,0,-258,-418,0,0
objective,6901,0,0,-271,-147,0,0
objective,6961,0,0,1627,-4417,0,0
objective,6962,0,0,1627,-4417,0,0
objective,6964,0,0,1938,-4223,0,0
objective,6981,0,0,-602,-2260,0,0
objective,7021,0,0,1627,-4417,0,0
objective,7022,0,0,-4915,-976,0,0
objective,7023,0,0,-4915,-976,0,0
objective,7024,0,0,1627,-4417,0,0
objective,7025,0,0,-4915,-976,0,0
objective,7061,0,0,-1210,-113,0,0
objective,7062,0,0,-4632,-1327,0,0
objective,7063,0,0,-4866,-1023,0,0
objective,7383,0,0,9737,956,0,0
objective,7521,0,0,-6158,1781,0,0
objective,7522,0,0,-6158,1781,0,0
objective,7788,0,0,1448,-1867,0,0
objective,7789,0,0,1044,-2099,0,0
objective,7790,0,0,1235,1598,0,0
objective,7791,0,0,-8942,786,0,0
objective,7792,0,0,-4087,-11738,0,0
objective,7802,0,0,-4736,-1055,0,0
objective,7807,0,0,-4824,-1299,0,0
objective,7810,0,0,-13184,333,0,0
objective,7813,0,0,1691,186,0,0
objective,7820,0,0,-1147,67,0,0
objective,7826,0,0,1795,-4573,0,0
objective,7833,0,0,1452,-4209,0,0
objective,7838,0,0,-13184,333,0,0
objective,7881,0,0,-9580,23,0,0
objective,7882,0,0,-9580,23,0,0
objective,7883,0,0,-9580,23,0,0
objective,7889,0,0,-9558,130,0,0
objective,7890,0,0,-9558,130,0,0
objective,7891,0,0,-9558,130,0,0
objective,7894,0,0,-9576,88,0,0
objective,7895,0,0,-9576,88,0,0
objective,7896,0,0,-9576,88,0,0
objective,7899,0,0,-9549,141,0,0
objective,7900,0,0,-9549,141,0,0
objective,7901,0,0,-9549,141,0,0
objective,7904,0,0,-9534,95,0,0
objective,7905,0,0,-9534,95,0,0
objective,7907,0,0,-9561,104,0,0
objective,7908,0,0,-13184,333,0,0
objective,7921,0,0,1448,-1867,0,0
objective,7925,0,0,1044,-2099,0,0
objective,7926,0,0,-9534,95,0,0
objective,7927,0,0,-9561,104,0,0
objective,7928,0,0,-9561,104,0,0
objective,7929,0,0,-9561,104,0,0
objective,7930,0,0,-9534,95,0,0
objective,7931,0,0,-9534,95,0,0
objective,7934,0,0,-9534,95,0,0
objective,7937,0,0,-9430,-1410,0,0
objective,7944,0,0,-732,-2219,0,0
objective,7945,0,0,-2381,250,0,0
objective,7946,0,0,-9566,31,0,0
objective,8021,0,0,-8871,640,0,0
objective,8022,0,0,9949,2495,0,0
objective,8023,0,0,-4900,-965,0,0
objective,8024,0,0,1588,244,0,0
objective,8025,0,0,1596,-4406,0,0
objective,8026,0,0,-1264,49,0,0
objective,8155,0,0,-1220,-2518,0,0
objective,8158,0,0,-1220,-2518,0,0
objective,8162,0,0,-848,-3511,0,0
objective,8165,0,0,-848,-3511,0,0
objective,8168,0,0,990,1008,0,0
objective,8171,0,0,990,1008,0,0
objective,8193,0,0,-14438,474,0,0
objective,8194,0,0,-14436,473,0,0
objective,8221,0,0,-14439,476,0,0
objective,8224,0,0,-14439,476,0,0
objective,8225,0,0,-14439,476,0,0
objective,8226,0,0,-14439,476,0,0
objective,8266,0,0,1448,-1867,0,0
objective,8267,0,0,1448,-1867,0,0
objective,8268,0,0,1044,-2099,0,0
objective,8269,0,0,1044,-2099,0,0
objective,8274,0,0,-9688,1522,0,0
objective,8289,0,0,1448,-1867,0,0
objective,8290,0,0,1448,-1867,0,0
objective,8295,0,0,1044,-2099,0,0
objective,8296,0,0,1044,-2099,0,0
objective,8311,0,0,-8595,741,0,0
objective,8312,0,0,2061,-4683,0,0
objective,8325,0,0,10319,-6383,0,0
objective,8326,0,0,10293,-6514,0,0
objective,8327,0,0,10302,-6229,0,0
objective,8328,0,0,10337,-6419,0,0
objective,8329,0,0,10367,-6432,0,0
objective,8330,0,0,10093,-6218,0,0
objective,8334,0,0,10219,-6548,0,0
objective,8335,0,0,10206,-6097,0,0
objective,8336,0,0,10319,-6383,0,0
objective,8337,0,0,10214,-6378,0,0
objective,8338,0,0,10082,-6041,0,0
objective,8344,0,0,10206,-6097,0,0
objective,8345,0,0,10406,-5946,0,0
objective,8346,0,0,10419,-6320,0,0
objective,8347,0,0,9984,-6478,0,0
objective,8350,0,0,9477,-6859,0,0
objective,8353,0,0,-4841,-857,0,0
objective,8354,0,0,1635,223,0,0
objective,8355,0,0,-4588,-1001,0,0
objective,8356,0,0,-8868,674,0,0
objective,8357,0,0,10128,2225,0,0
objective,8358,0,0,-809,-4930,0,0
objective,8359,0,0,1634,-4439,0,0
objective,8360,0,0,-1300,38,0,0
objective,8368,0,0,1316,357,0,0
objective,8370,0,0,1316,357,0,0
objective,8372,0,0,-8767,408,0,0
objective,8374,0,0,-8767,408,0,0
objective,8384,0,0,-8767,408,0,0
objective,8386,0,0,-8767,408,0,0
objective,8389,0,0,1316,357,0,0
objective,8390,0,0,1316,357,0,0
objective,8399,0,0,-8767,408,0,0
objective,8404,0,0,-8767,408,0,0
objective,8426,0,0,1316,357,0,0
objective,8431,0,0,1316,357,0,0
objective,8463,0,0,9780,-6863,0,0
objective,8468,0,0,9805,-6705,0,0
objective,8472,0,0,9755,-6575,0,0
objective,8473,0,0,8117,-6550,0,0
objective,8474,0,0,8272,-6206,0,0
objective,8475,0,0,8999,-7033,0,0
objective,8476,0,0,8329,-7956,0,0
objective,8477,0,0,8668,-7940,0,0
objective,8478,0,0,8986,-7419,0,0
objective,8479,0,0,8425,-7566,0,0
objective,8480,0,0,8811,-6194,0,0
objective,8482,0,0,9005,-6194,0,0
objective,8483,0,0,9292,-6683,0,0
objective,8486,0,0,9081,-6286,0,0
objective,8487,0,0,8718,-7137,0,0
objective,8488,0,0,8711,-7161,0,0
objective,8489,0,0,9156,-6295,0,0
objective,8490,0,0,8236,-6664,0,0
objective,8491,0,0,8718,-6284,0,0
objective,8492,0,0,-4924,-1223,0,0
objective,8493,0,0,-4924,-1223,0,0
objective,8494,0,0,-4914,-1227,0,0
objective,8495,0,0,-4914,-1227,0,0
objective,8499,0,0,-4930,-1219,0,0
objective,8500,0,0,-4930,-1219,0,0
objective,8503,0,0,-4952,-1274,0,0
objective,8504,0,0,-4952,-1274,0,0
objective,8505,0,0,-4945,-1282,0,0
objective,8506,0,0,-4945,-1282,0,0
objective,8509,0,0,-4948,-1274,0,0
objective,8510,0,0,-4948,-1274,0,0
objective,8511,0,0,-4972,-1169,0,0
objective,8512,0,0,-4972,-1169,0,0
objective,8513,0,0,-4966,-1176,0,0
objective,8514,0,0,-4966,-1176,0,0
objective,8515,0,0,-4969,-1180,0,0
objective,8516,0,0,-4969,-1180,0,0
objective,8517,0,0,-4972,-1152,0,0
objective,8518,0,0,-4972,-1152,0,0
objective,8520,0,0,-4979,-1150,0,0
objective,8521,0,0,-4979,-1150,0,0
objective,8522,0,0,-4980,-1142,0,0
objective,8523,0,0,-4980,-1142,0,0
objective,8524,0,0,-4938,-1275,0,0
objective,8525,0,0,-4938,-1275,0,0
objective,8526,0,0,-4940,-1278,0,0
objective,8527,0,0,-4940,-1278,0,0
objective,8528,0,0,-4934,-1279,0,0
objective,8529,0,0,-4934,-1279,0,0
objective,8530,0,0,1631,-4118,0,0
objective,8531,0,0,1631,-4118,0,0
objective,8532,0,0,1650,-4124,0,0
objective,8533,0,0,1650,-4124,0,0
objective,8542,0,0,1666,-4117,0,0
objective,8543,0,0,1666,-4117,0,0
objective,8545,0,0,1656,-4119,0,0
objective,8546,0,0,1656,-4119,0,0
objective,8547,0,0,9516,-6799,0,0
objective,8549,0,0,1615,-4146,0,0
objective,8550,0,0,1615,-4146,0,0
objective,8563,0,0,10338,-6405,0,0
objective,8564,0,0,10372,-6429,0,0
objective,8565,0,0,-8767,408,0,0
objective,8566,0,0,1316,357,0,0
objective,8567,0,0,-8767,408,0,0
objective,8568,0,0,1316,357,0,0
objective,8569,0,0,-8767,408,0,0
objective,8570,0,0,1316,357,0,0
objective,8580,0,0,1626,-4149,0,0
objective,8581,0,0,1626,-4149,0,0
objective,8582,0,0,1633,-4142,0,0
objective,8583,0,0,1633,-4142,0,0
objective,8588,0,0,1588,-4180,0,0
objective,8589,0,0,1588,-4180,0,0
objective,8590,0,0,1593,-4159,0,0
objective,8591,0,0,1593,-4159,0,0
objective,8600,0,0,1596,-4174,0,0
objective,8601,0,0,1596,-4174,0,0
objective,8604,0,0,1580,-4116,0,0
objective,8605,0,0,1580,-4116,0,0
objective,8607,0,0,1571,-4119,0,0
objective,8608,0,0,1571,-4119,0,0
objective,8609,0,0,1565,-4124,0,0
objective,8610,0,0,1565,-4124,0,0
objective,8611,0,0,1643,-4085,0,0
objective,8612,0,0,1643,-4085,0,0
objective,8613,0,0,1630,-4089,0,0
objective,8614,0,0,1630,-4089,0,0
objective,8615,0,0,1634,-4085,0,0
objective,8616,0,0,1634,-4085,0,0
objective,8617,0,0,-4981,-1218,0,0
objective,8618,0,0,-4981,-1218,0,0
objective,8619,0,0,597,-189,0,0
objective,8635,0,0,-140,-364,0,0
objective,8636,0,0,-7939,-2675,0,0
objective,8642,0,0,-5344,-2913,0,0
objective,8643,0,0,233,-3500,0,0
objective,8644,0,0,68,-538,0,0
objective,8645,0,0,515,1561,0,0
objective,8646,0,0,-8762,1093,0,0
objective,8647,0,0,-11792,-3182,0,0
objective,8648,0,0,1633,234,0,0
objective,8649,0,0,-9413,154,0,0
objective,8650,0,0,2238,-5340,0,0
objective,8651,0,0,-7277,-798,0,0
objective,8652,0,0,2215,238,0,0
objective,8653,0,0,-5572,-504,0,0
objective,8654,0,0,-6233,1733,0,0
objective,8670,0,0,269,-4777,0,0
objective,8671,0,0,-9580,-2724,0,0
objective,8672,0,0,-9580,-2724,0,0
objective,8673,0,0,-2103,-439,0,0
objective,8674,0,0,-14425,532,0,0
objective,8675,0,0,-10499,1034,0,0
objective,8677,0,0,1957,-4258,0,0
objective,8678,0,0,-1013,-245,0,0
objective,8679,0,0,-4123,110,0,0
objective,8680,0,0,-870,-3726,0,0
objective,8681,0,0,-7845,-1330,0,0
objective,8682,0,0,-5436,-2432,0,0
objective,8683,0,0,-7501,-2155,0,0
objective,8684,0,0,-7156,-3770,0,0
objective,8685,0,0,-3807,1094,0,0
objective,8686,0,0,-2298,-1948,0,0
objective,8688,0,0,1854,-3721,0,0
objective,8713,0,0,-415,5,0,0
objective,8714,0,0,1261,-2558,0,0
objective,8715,0,0,9768,895,0,0
objective,8716,0,0,-11954,-1169,0,0
objective,8717,0,0,-460,-2586,0,0
objective,8718,0,0,10137,2584,0,0
objective,8719,0,0,-6833,832,0,0
objective,8720,0,0,2465,-6955,0,0
objective,8721,0,0,-415,5,0,0
objective,8722,0,0,1996,-2420,0,0
objective,8723,0,0,5101,-527,0,0
objective,8724,0,0,-6227,-3918,0,0
objective,8725,0,0,2793,-350,0,0
objective,8726,0,0,6467,-4265,0,0
objective,8744,0,0,-4916,-981,0,0
objective,8767,0,0,-4915,-978,0,0
objective,8768,0,0,-4919,-981,0,0
objective,8788,0,0,-4915,-978,0,0
objective,8792,0,0,1582,-4185,0,0
objective,8793,0,0,1582,-4185,0,0
objective,8794,0,0,1582,-4185,0,0
objective,8795,0,0,-4977,-1172,0,0
objective,8796,0,0,-4977,-1172,0,0
objective,8797,0,0,-4977,-1172,0,0
objective,8803,0,0,-4917,-982,0,0
objective,8811,0,0,-4935,-1198,0,0
objective,8812,0,0,-4953,-1177,0,0
objective,8813,0,0,-4975,-1197,0,0
objective,8814,0,0,-4935,-1214,0,0
objective,8815,0,0,1585,-4113,0,0
objective,8816,0,0,1618,-4102,0,0
objective,8817,0,0,1660,-4107,0,0
objective,8818,0,0,1604,-4143,0,0
objective,8819,0,0,-4935,-1198,0,0
objective,8820,0,0,-4953,-1177,0,0
objective,8821,0,0,-4975,-1197,0,0
objective,8822,0,0,-4935,-1214,0,0
objective,8823,0,0,1585,-4113,0,0
objective,8824,0,0,1618,-4102,0,0
objective,8825,0,0,1604,-4143,0,0
objective,8826,0,0,1660,-4107,0,0
objective,8827,0,0,-4915,-976,0,0
objective,8828,0,0,1627,-4417,0,0
objective,8830,0,0,9966,2534,0,0
objective,8831,0,0,9966,2534,0,0
objective,8832,0,0,1588,279,0,0
objective,8833,0,0,1588,279,0,0
objective,8834,0,0,-4814,-1056,0,0
objective,8835,0,0,-4814,-1056,0,0
objective,8836,0,0,-8859,638,0,0
objective,8837,0,0,-8859,638,0,0
objective,8838,0,0,-4812,-1265,0,0
objective,8839,0,0,-4812,-1265,0,0
objective,8840,0,0,1912,-4277,0,0
objective,8841,0,0,1912,-4277,0,0
objective,8842,0,0,-1246,74,0,0
objective,8843,0,0,-1246,74,0,0
objective,8844,0,0,1945,-4330,0,0
objective,8845,0,0,1945,-4330,0,0
objective,8846,0,0,-4977,-1172,0,0
objective,8847,0,0,-4977,-1172,0,0
objective,8851,0,0,1582,-4185,0,0
objective,8852,0,0,1582,-4185,0,0
objective,8856,0,0,-6868,730,0,0
objective,8860,0,0,-8868,674,0,0
objective,8861,0,0,-1300,38,0,0
objective,8862,0,0,7949,-2620,0,0
objective,8863,0,0,7949,-2620,0,0
objective,8864,0,0,7949,-2620,0,0
objective,8865,0,0,7949,-2620,0,0
objective,8866,0,0,-4659,-944,0,0
objective,8867,0,0,-8756,1069,0,0
objective,8870,0,0,-8756,1069,0,0
objective,8871,0,0,-8756,1069,0,0
